"gene_ensembl_ID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "gene" "DE"
"ENSMUSG00000034773" 49.7657753562698 2.8367766513667 4.40735632392261 0.643645859983912 0.519805104803241 0.614414569867077 "Hrob" FALSE
"ENSMUSG00000028836" 51.6284084750894 2.83677613559033 4.40735632392261 0.643645742957665 0.519805180707055 0.614414569867077 "Slc30a2" FALSE
"ENSMUSG00000037583" 55.7958710493637 2.83677504760373 4.40735632392259 0.643645496100704 0.519805340819743 0.614414569867077 "Nr0b2" FALSE
"ENSMUSG00000032899" 37.8100005053645 2.83677254125343 4.4073563239227 0.643644927426382 0.519805709664916 0.614414569867077 "Styk1" FALSE
"ENSMUSG00000044083" 92.0202346544478 2.83676803700293 4.40735632392252 0.64364390544176 0.519806372529886 0.614414569867077 "Efcab8" FALSE
"ENSMUSG00000034394" 102.207885522564 2.83676656524468 4.40735632392251 0.643643571509548 0.519806589120289 0.614414569867077 "Lif" FALSE
"ENSMUSG00000024673" 42.0741222680404 2.8367597765752 4.40735632392248 0.643642031205349 0.519807588171288 0.614414569867077 "Ms4a1" FALSE
"ENSMUSG00000073043" 236.94827021635 2.83675478341944 4.40735632392246 0.643640898291333 0.519808322987082 0.614414569867077 "Atoh1" FALSE
"ENSMUSG00000031831" 48.9216537861813 2.83672469176334 4.40735632388097 0.643634070699647 0.51981275142118 0.614414569867077 "Dnaaf1" FALSE
"ENSMUSG00000052293" 7.9542827324754 -1.47521675053505 2.29174229285417 -0.643709702934267 0.519763696796114 0.614414569867077 "Taf9" FALSE
"ENSMUSG00000044042" 14.1385043243688 -1.35050700340841 2.09723270852308 -0.643947139447138 0.519609712380263 0.614414569867077 "Fmn1" FALSE
"ENSMUSG00000051517" 13.869314689002 1.66714191223689 2.59152484649936 0.643305393922374 0.520025956992634 0.614593087622213 "Arhgef39" FALSE
"ENSMUSG00000057278" 895.810593834925 -1.17947817664025 1.83472785354008 -0.642862740849802 0.520313167785203 0.614859015368407 "Snrpg" FALSE
"ENSMUSG00000037740" 111.626188833974 -1.14101408108669 1.77574859212257 -0.642553842446142 0.520513641693087 0.614948888267738 "Mrps26" FALSE
"ENSMUSG00000024767" 296.058799465096 1.13777494588676 1.77069778522649 0.642557389171424 0.520511339655795 0.614948888267738 "Otub1" FALSE
"ENSMUSG00000039202" 155.572591392977 -1.04971047395349 1.63398800653951 -0.642422386059357 0.520598968467936 0.614976195423703 "Abhd2" FALSE
"ENSMUSG00000025508" 2315.73652138546 -0.724640738041244 1.12829755984558 -0.642242581948345 0.520715688843598 0.615040576439117 "Rplp2" FALSE
"ENSMUSG00000020190" 125.140459272476 -0.99005307115651 1.54275943798468 -0.641741704364373 0.521040906091186 0.615351177623821 "Mknk2" FALSE
"ENSMUSG00000034801" 130.939821897197 -0.864526979249486 1.34934254639858 -0.640702378767293 0.521716068376731 0.61607494157257 "Sos2" FALSE
"ENSMUSG00000023106" 359.884737057391 -0.972531163258157 1.5199274355223 -0.639853680201489 0.522267729929517 0.616652712655671 "Denr" FALSE
"ENSMUSG00000025235" 35.3516908364859 1.4135043886948 2.21027357825659 0.639515579700203 0.52248758171655 0.616691312867833 "Bbs4" FALSE
"ENSMUSG00000022528" 267.107436675697 -1.26597579613617 1.9795090999968 -0.639540275989746 0.522471521203184 0.616691312867833 "Hes1" FALSE
"ENSMUSG00000006299" 516.741676175369 1.10545351007541 1.72855260305871 0.639525524487532 0.522481114382948 0.616691312867833 "Aamp" FALSE
"ENSMUSG00000022788" 71.1780427267647 -1.06822675575835 1.67093483641903 -0.639298871790633 0.522628522278352 0.61678401894956 "Fgd4" FALSE
"ENSMUSG00000028842" 113.87073399604 -1.18531775972795 1.85474319766611 -0.639073787260401 0.522774931426328 0.616883155920885 "Ago3" FALSE
"ENSMUSG00000003235" 79.4578215048052 -1.13486031538605 1.77644854889845 -0.638836579922207 0.522929248805601 0.616991599957432 "Eif2b5" FALSE
"ENSMUSG00000032883" 30.4542534898286 -1.29271311589533 2.02485204986644 -0.638423491721578 0.523198042893188 0.617161414558373 "Acsl3" FALSE
"ENSMUSG00000022263" 141.764516823289 0.971421376673328 1.52138909547285 0.638509490809392 0.523142077942942 0.617161414558373 "Trio" FALSE
"ENSMUSG00000078515" 118.388263531275 1.09963468973114 1.7258814603367 0.63714381028035 0.524031174037591 0.618070415864645 "Ddi2" FALSE
"ENSMUSG00000059518" 161.041212130569 -1.22212243954209 1.91894394430206 -0.636872402224644 0.524207960470588 0.618205164549244 "Znhit1" FALSE
"ENSMUSG00000032402" 189.233814015125 1.33883157206026 2.10294501899018 0.636646017832248 0.524355443321805 0.618305327118698 "Smad3" FALSE
"ENSMUSG00000038268" 105.802756751175 1.43675338149297 2.25874452360293 0.636084942975846 0.524721058903329 0.618662651152123 "Ovca2" FALSE
"ENSMUSG00000025354" 53.5739283396839 -1.19896374273613 1.88540670874407 -0.635917829917341 0.524829980719853 0.618717276018575 "Dnajc14" FALSE
"ENSMUSG00000021484" 449.589833888468 1.06939652751907 1.68265255704981 0.635542092774066 0.525074922895239 0.61893222189595 "Lman2" FALSE
"ENSMUSG00000019868" 318.996901059714 -1.11257091679612 1.7514271810126 -0.635236753692998 0.525274015822273 0.619093078145126 "Vta1" FALSE
"ENSMUSG00000030256" 243.117078521908 1.16869717634339 1.84322956624904 0.634048627334944 0.526049087719899 0.619932669541154 "Bhlhe41" FALSE
"ENSMUSG00000004936" 249.001203355927 -1.10988472239653 1.75984448404159 -0.630672046570623 0.528254980142175 0.622458037752462 "Map2k1" FALSE
"ENSMUSG00000026781" 120.940332192896 -1.15375923620144 1.83026188441788 -0.630379316765587 0.528446439842448 0.622609422865625 "Acbd5" FALSE
"ENSMUSG00000022312" 803.678950030528 1.01941074973167 1.62038992973198 0.629114468700929 0.529274118777539 0.623510268634963 "Eif3h" FALSE
"ENSMUSG00000035933" 138.236076953903 -1.05574271687031 1.6791026783807 -0.628754114005968 0.529510044797902 0.623713869498005 "Cog5" FALSE
"ENSMUSG00000025189" 12.9164132154374 1.74654112935536 2.77847754819342 0.628596452215699 0.529613283573162 0.623761147160814 "Cnnm1" FALSE
"ENSMUSG00000038838" 19.8128362456983 -1.47580728477475 2.354242130192 -0.626871495437213 0.530743473387042 0.625012040939959 "Vars2" FALSE
"ENSMUSG00000022272" 45.4061531891868 1.07200255776964 1.71032629659093 0.626782479990155 0.53080182940728 0.625012040939959 "Myo10" FALSE
"ENSMUSG00000001707" 37.6857764321042 -1.3089192410356 2.08865254931303 -0.626681178478492 0.530868243786528 0.625015792023563 "Eef1e1" FALSE
"ENSMUSG00000061859" 423.718046555325 1.71012744173731 2.73051887782758 0.626301270291123 0.53111735330374 0.625167699827659 "Patj" FALSE
"ENSMUSG00000078881" 34.8310817426102 1.61760669902194 2.58349946014937 0.62613007046203 0.531229630084452 0.625167699827659 NA FALSE
"ENSMUSG00000048439" 25.1486030087956 -1.29254216271696 2.06443854812071 -0.626098637759686 0.53125024568056 0.625167699827659 "Nup42" FALSE
"ENSMUSG00000036002" 41.502531946342 -1.12510309922726 1.79667380402983 -0.626214450671971 0.53117429010008 0.625167699827659 "Atosb" FALSE
"ENSMUSG00000032349" 467.25354498279 -1.14958446320301 1.83956134296075 -0.624923146815411 0.532021499739761 0.626000776684626 "Elovl5" FALSE
"ENSMUSG00000044447" 32.7750349397847 1.49156665705584 2.38748435556441 0.62474405479538 0.532139053984491 0.626064573748713 "Dock5" FALSE
"ENSMUSG00000045140" 6.71350110283988 1.99190964293827 3.19283698786214 0.623868255883623 0.532714109193497 0.626519805586188 "Pigw" FALSE
"ENSMUSG00000002012" 37.291943659568 1.50756771725962 2.41673437261622 0.623803647741233 0.532756543767132 0.626519805586188 "Pnck" FALSE
"ENSMUSG00000050919" 91.9781718365891 1.40936745014194 2.25940992021567 0.62377678239432 0.532774189407857 0.626519805586188 "Zfp366" FALSE
"ENSMUSG00000038213" 174.454833687474 1.19513521186939 1.91628750024357 0.623672184741323 0.532842893835415 0.626519805586188 "Tapbpl" FALSE
"ENSMUSG00000024542" 102.76224212636 1.1191124914416 1.79435026402467 0.623686753851207 0.532833323922237 0.626519805586188 "Cep192" FALSE
"ENSMUSG00000053559" 140.481468527959 1.38996894881553 2.22956139419285 0.623427079620174 0.533003907423323 0.6266345890675 "Smagp" FALSE
"ENSMUSG00000030122" 441.449682745822 -0.718877738312975 1.15396004211505 -0.622965884499234 0.53330694079094 0.626916293223741 "Ptms" FALSE
"ENSMUSG00000021822" 17.8542387553244 1.50927124517606 2.42335481873026 0.622802419815209 0.533414367977132 0.626968017533169 "Plau" FALSE
"ENSMUSG00000025147" 807.201827655761 1.23158679009242 1.97903238357703 0.622317653977125 0.533733015041137 0.627267965007923 "Mob2" FALSE
"ENSMUSG00000058331" 39.7011432349819 1.46812657193397 2.35974169916852 0.622155625105613 0.533839541561054 0.627318576834405 "Zfp85" FALSE
"ENSMUSG00000045671" 73.6605414916492 1.1492091091447 1.84932159553936 0.621421991673399 0.534322006120036 0.627736276503038 "Spred2" FALSE
"ENSMUSG00000027954" 250.89069163165 -1.00267472333066 1.61333476304584 -0.621492046348579 0.534275926063414 0.627736276503038 "Efna1" FALSE
"ENSMUSG00000006649" 8.7897501989185 -1.60471337333764 2.58377067862877 -0.621074225592372 0.534550786867628 0.627855813710374 "Nphs1" FALSE
"ENSMUSG00000028291" 122.318309504853 -1.0633844462597 1.71199450611031 -0.621137767945143 0.53450898132314 0.627855813710374 "Akirin2" FALSE
"ENSMUSG00000028439" 29.2113920476351 1.26141961906399 2.03338000081706 0.620356066528203 0.535023390036644 0.628336249318311 "Fam219a" FALSE
"ENSMUSG00000031353" 368.900391650805 1.02224027523173 1.64814172650625 0.620238089231977 0.535101048195453 0.628352798932295 "Rbbp7" FALSE
"ENSMUSG00000070427" 1156.03944780496 1.12323574893498 1.81395817899836 0.619218106536071 0.535772685254783 0.629066753028095 "Il18bp" FALSE
"ENSMUSG00000030188" 11.1917879537891 -1.38829329476727 2.24366423466606 -0.618761610278957 0.536073415876776 0.629345096905217 "Magohb" FALSE
"ENSMUSG00000073008" 9.63222495493244 1.69916045043139 2.74747604557134 0.618444136453992 0.536282611385087 0.629441179475372 "Gpr174" FALSE
"ENSMUSG00000054364" 1351.8284545682 0.983281345494115 1.58979596062874 0.618495309992638 0.53624888842805 0.629441179475372 "Rhob" FALSE
"ENSMUSG00000042228" 1735.69860628917 1.02875583337292 1.66404841409123 0.618224701073221 0.536427229664551 0.629536170632089 "Lyn" FALSE
"ENSMUSG00000005958" 18.105284857787 1.69742253908884 2.74835905860882 0.617613093082548 0.536830411754177 0.629921270400822 "Ephb3" FALSE
"ENSMUSG00000018217" 994.776114761903 -0.964166034632811 1.56131751660229 -0.617533605035706 0.536882822774601 0.629921270400822 "Pmp22" FALSE
"ENSMUSG00000032431" 47.6434655863615 -1.24934814964125 2.02473863824767 -0.61704168925354 0.537207228233194 0.630227088901629 "Crtap" FALSE
"ENSMUSG00000050621" 1399.85605446824 -0.717677613843761 1.16364707053536 -0.61674852454497 0.537400609449555 0.630379141379952 "Rps27rt" FALSE
"ENSMUSG00000028266" 1082.06540811946 1.07833478499758 1.74922982638668 0.616462610419271 0.537589241621435 0.63052558773468 "Lmo4" FALSE
"ENSMUSG00000021816" 135.520239831943 1.12030743679976 1.81808068511225 0.616203365435672 0.53776030753931 0.630651398745531 "Ppp3cb" FALSE
"ENSMUSG00000051695" 730.70362054351 -1.09354441635289 1.77561006092659 -0.615869689194163 0.537980528041933 0.630834818469099 "Pcbp1" FALSE
"ENSMUSG00000060579" 6.35612164857843 -1.68913646089837 2.74533069520403 -0.615276135530489 0.538372374965327 0.631219419586319 "Fhit" FALSE
"ENSMUSG00000026238" 5183.12423188834 -0.679816576534886 1.10536988770263 -0.615012751928493 0.538546299037031 0.631348454219765 "Ptma" FALSE
"ENSMUSG00000012405" 1777.33445299283 0.826872609845999 1.34581196798371 0.614404262643627 0.538948219681161 0.631744711437007 "Rpl15" FALSE
"ENSMUSG00000051285" 585.882212332025 -1.0035247846402 1.63756637947573 -0.612814721416959 0.539998855702372 0.632901196184248 "Pcmtd1" FALSE
"ENSMUSG00000048277" 959.609366758788 1.01692729464162 1.66315378264583 0.611445138298541 0.540904927683594 0.633830946957659 "Syngr2" FALSE
"ENSMUSG00000031818" 4937.62658244919 0.815057083327609 1.33305203914742 0.611421804544775 0.540920371121377 0.633830946957659 "Cox4i1" FALSE
"ENSMUSG00000117924" 69.6545078651102 -1.01445319579526 1.66078659918578 -0.610826939651733 0.541314156662122 0.634217190779314 "Tmem223" FALSE
"ENSMUSG00000021458" 78.8961141908377 -1.17885062616415 1.93354280240031 -0.609684266984271 0.542070978524415 0.635028635069192 "Aopep" FALSE
"ENSMUSG00000029810" 1307.34169701726 -0.707742355299853 1.16255858771815 -0.608779946900568 0.542670307178241 0.635655407803876 "Tmem176b" FALSE
"ENSMUSG00000075467" 87.3777650726069 1.04147221477855 1.71149705829453 0.60851534025793 0.542845734883873 0.635785555607474 "Dnlz" FALSE
"ENSMUSG00000032047" 125.082134746212 -0.921942223081924 1.51643082298341 -0.607968533156104 0.543208344060359 0.63613487513762 "Acat1" FALSE
"ENSMUSG00000022972" 85.1451087427225 1.30219365940599 2.14467735828262 0.607174619705382 0.543735033708295 0.636600830061175 "Cfap298" FALSE
"ENSMUSG00000019461" 70.4240910740741 -1.27557787197813 2.10066948010111 -0.607224451091057 0.543701967626779 0.636600830061175 "Plscr3" FALSE
"ENSMUSG00000033253" 78.8254695949116 1.10523382219356 1.82444811982521 0.605790764990045 0.544653702930316 0.637600882693768 "Szt2" FALSE
"ENSMUSG00000024423" 223.715597303616 0.95199949353307 1.57259361684505 0.605369043429656 0.544933815181309 0.637853257912047 "Impact" FALSE
"ENSMUSG00000030345" 12.9294385199669 -1.93755487165626 3.20590254348941 -0.604371107784008 0.545596940180251 0.638553842491331 "Dyrk4" FALSE
"ENSMUSG00000015889" 474.317136451751 -0.946846221947301 1.56748505198151 -0.604054386834733 0.545807483878181 0.638724633377036 "Lta4h" FALSE
"ENSMUSG00000017778" 296.54710254434 -0.886373786913949 1.46931779061631 -0.603255328816344 0.546338845385126 0.639270772565338 "Cox7c" FALSE
"ENSMUSG00000025145" 34.9831773025815 -1.21022784209045 2.00838564491024 -0.602587379150751 0.546783218418865 0.639715009358561 "Lrrc45" FALSE
"ENSMUSG00000031165" 103.306520692526 1.03819974762326 1.72654086324247 0.601317796599094 0.54762833837013 0.64062794376198 "Was" FALSE
"ENSMUSG00000099974" 146.300377682671 1.27475075916098 2.12105231975865 0.600999205576424 0.547840515425422 0.640800318894841 "Bcl2a1d" FALSE
"ENSMUSG00000055817" 103.423014425857 1.25505892365464 2.08948719879924 0.600654038165862 0.548070437829115 0.640993407233885 "Mta3" FALSE
"ENSMUSG00000047187" 519.244898028671 1.22413315417786 2.03857186752555 0.600485650605847 0.548182621203647 0.641048765006276 "Rab2a" FALSE
"ENSMUSG00000021591" 210.27812640784 -1.13493351319679 1.89047908939221 -0.600341743828373 0.548278503950133 0.641085049863622 "Glrx" FALSE
"ENSMUSG00000058258" 69.2131159534047 -1.41727288331262 2.36290232512403 -0.59980172190919 0.548638385636013 0.64142997540059 "Idi1" FALSE
"ENSMUSG00000030474" 105.72600315692 1.18806416150813 1.98385472931014 0.598866511723499 0.549261904633505 0.642083009378217 "Siglece" FALSE
"ENSMUSG00000033940" 819.8538400583 1.08718963816866 1.81661020484831 0.598471612273831 0.549525295073753 0.642314951141545 "Brk1" FALSE
"ENSMUSG00000019578" 393.84940719292 1.12328932103154 1.88147636831923 0.597025474221079 0.550490372952263 0.64336691140141 "Ubxn6" FALSE
"ENSMUSG00000041623" 28.6812015520554 -1.19996637438467 2.01085206914332 -0.596745226960378 0.550677491969796 0.643509517451405 "Mtnap1" FALSE
"ENSMUSG00000005374" 43.6592265721361 1.29282188073758 2.16738955915494 0.596488008017187 0.550849262694675 0.643634156233671 "Tbl2" FALSE
"ENSMUSG00000027221" 5.23671478803538 -1.65800135274958 2.78077135827476 -0.596237927946092 0.551016291352569 0.643680127892293 "Chst1" FALSE
"ENSMUSG00000034088" 425.567467763282 -0.965329687871626 1.61904471763192 -0.596234110990803 0.551018840892725 0.643680127892293 "Hdlbp" FALSE
"ENSMUSG00000040385" 1972.40999402068 0.957859774170725 1.60746319916079 0.595882863552208 0.551253481898773 0.643802281280755 "Ppp1ca" FALSE
"ENSMUSG00000030062" 1656.6279358402 0.870672839085534 1.46114832206402 0.595882584908028 0.551253668058706 0.643802281280755 "Rpn1" FALSE
"ENSMUSG00000018446" 211.979349980693 0.944501115078462 1.58738465037374 0.595004566067892 0.551840418831758 0.644411404625155 "C1qbp" FALSE
"ENSMUSG00000035268" 409.798710544168 0.978141546290283 1.64420403036165 0.594902778626042 0.551908459830521 0.644414732509414 "Pkig" FALSE
"ENSMUSG00000026436" 176.346349635619 1.07024019990635 1.79973861774371 0.594664241437508 0.552067928928258 0.644524799510551 "Elk4" FALSE
"ENSMUSG00000032388" 176.526631222497 1.15436077323954 1.9431869335647 0.594055442273849 0.552475031535272 0.644872794259628 "Spg21" FALSE
"ENSMUSG00000020485" 382.402038883569 -1.12819605127306 1.89924521299053 -0.59402337494726 0.552496478966595 0.644872794259628 "Supt4a" FALSE
"ENSMUSG00000071042" 423.698657184482 0.970520982716071 1.63407981002293 0.593925080502924 0.5525622232987 0.644873385750608 "Rasgrp3" FALSE
"ENSMUSG00000063646" 21.3362701613492 1.51913509727332 2.55866701366208 0.59372129673844 0.552698536489295 0.644956325486563 "Jakmip1" FALSE
"ENSMUSG00000061904" 1269.396324653 -0.913952570901036 1.5431225641485 -0.592274775921871 0.55366660394509 0.646009723795705 "Slc25a3" FALSE
"ENSMUSG00000117310" 636.776129749147 -0.886996918836952 1.49825140779814 -0.592021415244655 0.55383624810007 0.646131395310892 "Ptp4a1" FALSE
"ENSMUSG00000060591" 2368.02053762165 0.675174674282742 1.1408914021174 0.591795742372737 0.553987374601579 0.646231437094242 "Ifitm2" FALSE
"ENSMUSG00000049717" 9.29873802279372 -1.6546496425967 2.79696020254803 -0.59158855427736 0.554126140163037 0.646317037818481 "Lig4" FALSE
"ENSMUSG00000028657" 689.556799854337 0.976027095081298 1.6504661286613 0.591364510989968 0.554276213739282 0.64641580613648 "Ppt1" FALSE
"ENSMUSG00000078619" 193.716792433889 1.19612994616039 2.02525879111304 0.590605976583871 0.554784459448921 0.646862808387311 "Smarcd2" FALSE
"ENSMUSG00000044408" 759.826610772701 0.967964807453213 1.63895951024356 0.59059714495898 0.554790378301226 0.646862808387311 "Sptssa" FALSE
"ENSMUSG00000031669" 43.1128666433566 -1.58645311886066 2.69038572217719 -0.589674969571583 0.555408579378088 0.647507230469678 "Gins3" FALSE
"ENSMUSG00000048307" 115.880411602225 -1.18821083247825 2.01778771418462 -0.588868107445286 0.555949753437242 0.648061711406502 "Ankrd46" FALSE
"ENSMUSG00000037426" 65.9685219822183 -1.36189629482956 2.3133613533571 -0.588708846913692 0.556056602171524 0.648109835215838 "Depdc5" FALSE
"ENSMUSG00000044562" 274.357625536094 1.05368993480333 1.79035067174794 0.588538296676036 0.556171036338218 0.648166787809866 "Rasip1" FALSE
"ENSMUSG00000030612" 89.4594610032061 1.22815342804998 2.08768812244874 0.588283956230697 0.556341712594556 0.648289264292961 "Mrpl46" FALSE
"ENSMUSG00000038619" 180.164629775188 1.12396940812453 1.91146031657971 0.588016082978755 0.556521497712893 0.648422324951904 "Ensa" FALSE
"ENSMUSG00000078578" 1866.8287520041 0.8740008201007 1.48677689649069 0.587849341864033 0.556633421549289 0.648476296053591 "Ube2d3" FALSE
"ENSMUSG00000030137" 7.60113334900362 1.65172528633756 2.81128034448608 0.587534889424021 0.556844525458682 0.64864578531217 "Tuba8" FALSE
"ENSMUSG00000022193" 603.946824997437 -1.09144762053471 1.85966343608323 -0.586905995653431 0.557266842818442 0.649061239691328 "Psmb5" FALSE
"ENSMUSG00000020321" 694.489751086078 -0.835196793619515 1.42446076790843 -0.586324883377345 0.557657212341537 0.649439390197466 "Mdh1" FALSE
"ENSMUSG00000039988" 82.549204852962 1.14379090296878 1.95114428783902 0.586215437831908 0.557730748660522 0.649448515786225 "Ankrd13c" FALSE
"ENSMUSG00000032532" 11.8580572874864 -1.91555353121601 3.26842852685386 -0.586077840000954 0.557823207157974 0.649479670524921 "Cck" FALSE
"ENSMUSG00000002428" 347.979233330378 -1.15988724521799 1.97993003948837 -0.585822338206309 0.557994910687797 0.649603072918252 "Hltf" FALSE
"ENSMUSG00000020739" 121.845209321894 1.17711681436487 2.01101265761518 0.585335358237274 0.558322244452663 0.649907605559889 "Nup85" FALSE
"ENSMUSG00000018846" 86.5614385449299 1.06362967049229 1.8187588189276 0.584810728846079 0.558674989481646 0.650241642649955 "Pank3" FALSE
"ENSMUSG00000022982" 1368.08834026969 0.640958567401438 1.09799099336647 0.58375576054248 0.559384646061927 0.650990961422434 "Sod1" FALSE
"ENSMUSG00000034634" 40.7756128753417 1.44652451397899 2.4783839270174 0.583656348885301 0.559451540889621 0.650992169710878 "Ly6d" FALSE
"ENSMUSG00000026895" 363.473017184538 -0.943887963424373 1.61785914948206 -0.583417885127114 0.559612020709822 0.651102262796209 "Ndufa8" FALSE
"ENSMUSG00000046387" 7.00209720465847 -1.47996206631502 2.53929213605897 -0.582824656249259 0.560011344950465 0.651253515469564 "Pcdhb17" FALSE
"ENSMUSG00000046806" 72.4747598874086 1.23129306178576 2.11210377839346 0.582969963115318 0.559913520765767 0.651253515469564 "Cyren" FALSE
"ENSMUSG00000016757" 43.9604946422101 -1.18871495349078 2.03899097167655 -0.582991768969613 0.559898841239064 0.651253515469564 "Ttll12" FALSE
"ENSMUSG00000056919" 60.2082001358157 -1.14593804163246 1.96646327484529 -0.582740626937269 0.560067919347504 0.651253515469564 "Cep162" FALSE
"ENSMUSG00000062169" 123.652330412472 1.05340977739612 1.80769825858925 0.582735405309407 0.560071435003213 0.651253515469564 "Cnih4" FALSE
"ENSMUSG00000060798" 8.24560212605603 1.67732537096771 2.87884927305492 0.582637440128222 0.560137395698256 0.651253605795962 "Intu" FALSE
"ENSMUSG00000029623" 300.760750244864 -0.891137521397898 1.53000623286785 -0.582440451714726 0.560270040878667 0.651331218874001 "Pdap1" FALSE
"ENSMUSG00000041203" 199.92556631189 -0.999166130561496 1.71644178914746 -0.582114777721516 0.560489371854545 0.651509576761779 "Trir" FALSE
"ENSMUSG00000021460" 223.943835521437 1.08666262360451 1.86730633763481 0.581941271072273 0.56060623999081 0.651568804504311 "Auh" FALSE
"ENSMUSG00000053825" 10.195568249663 -1.3853739642113 2.38157432619148 -0.581705113703817 0.560765326467117 0.651677081134194 "Ppfia2" FALSE
"ENSMUSG00000032185" 11.8730832490168 -1.72716958274119 2.96972870352694 -0.581591705898909 0.560841730954205 0.651689257139099 "Carm1" FALSE
"ENSMUSG00000023921" 39.3746043171558 -1.21556955424049 2.09272630859929 -0.580854528968053 0.561338500589725 0.652189830551179 "Mmut" FALSE
"ENSMUSG00000032456" 9.10075922076028 -1.62398805296101 2.79675182473935 -0.580669345987597 0.561463325352035 0.65225819380713 "Nmnat3" FALSE
"ENSMUSG00000022841" 873.02197317579 0.657652682964971 1.13291186085925 0.58049765889659 0.561579065043056 0.652315988008297 "Ap2m1" FALSE
"ENSMUSG00000066406" 951.599578147724 0.897974925149444 1.54718566640434 0.58039247948589 0.561649975504393 0.652321702251313 "Akap13" FALSE
"ENSMUSG00000020163" 1229.9359499085 -0.920388491404124 1.58612514569216 -0.580274825037516 0.561729301587997 0.652337188228073 "Uqcr11" FALSE
"ENSMUSG00000024530" 5.36187585705644 -1.91846398335054 3.30863544765707 -0.579835407587456 0.562025617615595 0.652527980987803 "Prelid3a" FALSE
"ENSMUSG00000035373" 11.6203190246481 1.40731277931073 2.4269125984711 0.579877816859706 0.561997016125279 0.652527980987803 "Ccl7" FALSE
"ENSMUSG00000020644" 719.457982929546 -1.0125668743462 1.7472603115365 -0.579516897202213 0.562240448579591 0.652700743888345 "Id2" FALSE
"ENSMUSG00000053565" 514.785323895579 -1.00504522700994 1.73604727786074 -0.578927336730378 0.562638203804632 0.653085796689618 "Eif3k" FALSE
"ENSMUSG00000024293" 135.17974320741 0.898537471475248 1.55392962180222 0.578235628479196 0.563105047560805 0.653550944597694 "Esco1" FALSE
"ENSMUSG00000041445" 128.369246030248 -1.18214810398621 2.04604180901092 -0.577773190547693 0.563417257685747 0.65383653348481 "Mmrn2" FALSE
"ENSMUSG00000060802" 23242.9476944827 0.66861561714305 1.1581767175635 0.577300171039218 0.563736698165333 0.654130445048048 "B2m" FALSE
"ENSMUSG00000078566" 246.683295066722 1.06318102932793 1.84197324506487 0.57719678186232 0.563806530770938 0.654134689750085 "Bnip3" FALSE
"ENSMUSG00000042747" 447.440915516877 -0.852656272219009 1.47817016723861 -0.576832282992066 0.564052759084728 0.654343565726152 "Krtcap2" FALSE
"ENSMUSG00000044636" 28.1468432013228 1.38651130854059 2.40505463314404 0.576498882575508 0.564278024936203 0.654456196639461 "Csrnp2" FALSE
"ENSMUSG00000051355" 52.1155816587087 -0.979825058838755 1.6996315982827 -0.57649261159228 0.564282262413569 0.654456196639461 "Commd1" FALSE
"ENSMUSG00000037251" 66.3109810929841 1.08726979503636 1.88636818228511 0.576382598713716 0.564356603659713 0.654465629654653 "Pomk" FALSE
"ENSMUSG00000073616" 470.976758524018 -0.768321609714617 1.33453418606652 -0.575722688662786 0.564802637065617 0.654906048961129 "Cops9" FALSE
"ENSMUSG00000048271" 241.770249213764 1.03016974268268 1.78982049409423 0.575571542555172 0.564904820626758 0.654947707236161 "Rbm33" FALSE
"ENSMUSG00000039253" 36.3248076052177 -1.0014756883071 1.74096391543696 -0.575242071031518 0.565127593350341 0.655129149791031 "Fn3krp" FALSE
"ENSMUSG00000024414" 53.4261505145757 -0.997808291221042 1.73634753570229 -0.574659318312945 0.565521725961893 0.655509176962161 "Mrpl27" FALSE
"ENSMUSG00000046836" 153.25275436284 1.14044241874745 1.98503155567522 0.574521052568113 0.565615258485961 0.655540723429912 "Brox" FALSE
"ENSMUSG00000021890" 176.642191509967 1.07248380358467 1.86735010783399 0.574334614106555 0.565741390135402 0.655610040033816 "Eaf1" FALSE
"ENSMUSG00000009549" 783.05542534357 0.946446305250916 1.6485721096739 0.574100641213767 0.565899699475828 0.655716625169213 "Srp14" FALSE
"ENSMUSG00000073422" 147.690996688845 1.2252802617003 2.13631443415394 0.573548650943586 0.566273268090973 0.656072580295272 "Hsd17b8" FALSE
"ENSMUSG00000030603" 365.652633061365 0.834242801078343 1.45482306598747 0.573432481641399 0.566351902671684 0.656086787520168 "Psmc4" FALSE
"ENSMUSG00000027253" 13.4670855407472 -1.25185876819091 2.18489560626273 -0.5729604492785 0.566671473551673 0.656380069845124 "Lrp4" FALSE
"ENSMUSG00000091472" 27.2639558476718 -1.43479128832878 2.50848161639831 -0.571976002913212 0.567338232179246 0.656998409687423 "Gm3739" FALSE
"ENSMUSG00000040158" 280.393065625874 -1.00899238952105 1.7640368645682 -0.57197919713998 0.567336068144309 0.656998409687423 "Tax1bp3" FALSE
"ENSMUSG00000029521" 10.0722798957975 -1.40217409261701 2.45238903568076 -0.571758425036256 0.567485646839269 0.657092142322382 "Chek2" FALSE
"ENSMUSG00000038369" 216.990785961881 -1.10428626102015 1.93185797386751 -0.571618760777432 0.567580282665235 0.657124747498928 "Ncoa6" FALSE
"ENSMUSG00000021114" 382.229964511498 -0.87319185241666 1.52811153296194 -0.571418926944522 0.567715702242386 0.657204557520317 "Atp6v1d" FALSE
